대여소,상태,주소,위도,경도
증권거래소후문교차로,운영중,서울특별시 영등포구 여의나루로 76 증권거래소후문교차로,37.522343,126.92710100000001
샛강생태공원방문자센터 앞,운영중,서울특별시 영등포구 여의동로 48 샛강생태공원장문자센터 앞,37.518963,126.92161599999999
당산육갑문,운영중,서울특별시 영등포구 당산로52길 3 당산육갑문,37.535339,126.903679
신동아아파트,운영중,서울특별시 영등포구 선유서로 76 신동아아파트,37.522816,126.885651
SK 영등포주유소,운영중,서울특별시 영등포구 경인로112길 1 SK영등포주유소,37.518284,126.912636
영등포뉴타운지하상가 2번게이트,운영중,서울특별시 영등포구 영중로 22 영등포뉴타운지하상가 2번게이트,37.520119,126.90516699999999
쌍용플레티넘오피스텔,운영중,서울특별시 영등포구 도영로 18 쌍용플레티넘오피스텔,37.507931,126.895233
영등포 푸르지오 아파트,운영중,서울특별시 영등포구 도신로29길 28 영등포 푸르지오 아파트,37.513228999999995,126.90446499999999
양평동6차현대아파트 앞,운영중,서울특별시 영등포구 선유로 213 선유중학교 정문,37.532101000000004,126.89443999999999
신동아아파트 앞,운영중,서울특별시 영등포구 가마산로 315 신동아아파트 앞,37.498241,126.89398200000001
신한은행,운영중,서울특별시 영등포구 시흥대로 617 신한은행,37.48753,126.904877
아크로타워 스퀘어(영등포시장),운영중,서울특별시 영등포구 양산로 213 아크로타워 스퀘어(영등포시장),37.522518,126.907219
센트럴 푸르지오 시티 앞,운영중,서울특별시 영등포구 문래로 180 센트럴 푸르지오 시티 앞,37.518211,126.902229
대림3동사거리(하나은행),운영중,서울특별시 영등포구 가마산로 343 대림3동사거리(하나은행),37.499859,126.89724
우성아파트 교차로,운영중,서울특별시 영등포구 대림로 153 우성아파트 교차로,37.494572,126.89975
영등포전화국사거리 (서강어린이공원),운영중,서울특별시 영등포구 영중로 107 영등포전화국사거리 (서강어린이공원),37.525768,126.90573899999998
대림3동사거리,운영중,서울특별시 영등포구 가마산로 352 대림3동사거리,37.499809,126.898003
문래동 하이테크 시티,운영중,서울특별시 영등포구 경인로 775 문래동 하이테크 시티,37.513851,126.89888
영일 어린이공원,운영중,서울특별시 영등포구 도신로29길 28 영일 어린이공원,37.51012,126.904068
정동사거리,운영중,서울특별시 중구 정동길 2-1 정동사거리,37.56805,126.96923100000001
경복궁역 7번출구 앞,운영중,서울특별시 종로구 사직로 지하130 경복궁역 7번출구 앞,37.575794,126.971451
경복궁역 4번출구 뒤,운영중,서울특별시 종로구 사직로 지하130 경복궁역 4번출구 뒤,37.575947,126.97406000000001
광화문역 1번출구 앞,운영중,서울특별시 종로구 세종대로 지하189 세종로공원,37.57177,126.97466299999999
광화문역 2번출구 앞,운영중,서울특별시 종로구 세종대로 지하172 광화문역 2번출구 앞,37.572113,126.977577
종로구청 옆,운영중,서울특별시 종로구 삼봉로 43 종로구청 옆,37.572582000000004,126.97835500000001
광화문역 7번출구 앞,운영중,서울특별시 종로구 세종대로 지하172 광화문역 7번출구 앞,37.570808,126.97643300000001
서울역사박물관 앞,운영중,서울특별시 종로구 새문안로 55 서울역사박물관 앞,37.57,126.9711
광화문 S타워 앞,운영중,서울특별시 종로구 새문안로 82 광화문S타워 앞,37.569969,126.97393799999999
광화문역 6번출구 옆,운영중,서울특별시 종로구 세종대로 지하172 광화문역 6번출구 옆,37.569889,126.976456
청계광장 옆,운영중,서울특별시 중구 세종대로 136 청계광장 옆,37.568878000000005,126.97747
북성초교,운영중,서울특별시 서대문구 신촌로 235-1 북성초교,37.557396000000004,126.952164
서대문구청,운영중,서울특별시 서대문구 연희로 242 서대문구청,37.578381,126.93609599999999
연희삼거리,운영중,서울특별시 서대문구 연희로 113 연희삼거리,37.567966,126.931725
홍제삼거리 북측,운영중,서울특별시 서대문구 통일로 지하 440-1 홍제삼거리 북측,37.5867,126.94677
e편한세상 신촌4단지 앞,운영중,서울특별시 마포구 신촌로 지하 270 e편한세상 신촌4단지 앞,37.558128,126.956207
홍은센트레빌 아파트 앞,운영중,서울특별시 서대문구 통일로 553 홍은센트레빌 아파트 앞,37.597149,126.93853
연희초등학교 앞,운영중,서울특별시 서대문구 연희로 136 연희초등학교 앞,37.56974,126.933327
서울광장 옆,운영중,서울특별시 중구 세종대로 지하 101 서울시청 앞,37.566612,126.97747
시청역 1번출구 뒤,운영중,서울특별시 중구 세종대로 지하101 1번출구 뒤,37.564674,126.97673799999998
서울역 광장 파출소 옆,운영중,서울특별시 중구 통일로 13 서울역 광장 파출소 옆,37.556961,126.97177099999999
국립현대미술관,운영중,서울특별시 종로구 삼청로 30 국립현대미술관 서울관,37.579708000000004,126.98085800000001
신한은행 안국역지점 옆,운영중,서울특별시 종로구 율곡로 33 신한은행 안국역지점 옆,37.57597,126.98306299999999
종각역 1번출구 앞,운영중,서울특별시 종로구 종로 47 종각역 1번출구 앞,37.570396,126.98178899999999
광교사거리 남측,운영중,서울특별시 중구 청계천로 30 광교사거리 남측,37.568527,126.982552
을지로입구역 4번출구 앞,운영중,서울특별시 중구 을지로 55 명동금융센터 앞,37.566223,126.983589
KEB 하나금융그룹 명동사옥 옆,운영중,서울특별시 중구 을지로 66 한국외환은행 본점 앞,37.565464,126.98413799999999
명동성당 앞,운영중,서울특별시 중구 명동길 74 명동성당 앞,37.564476,126.98696899999999
신세계백화점 본점 앞,운영중,서울특별시 중구 퇴계로 77 신세계백화점 본점 앞,37.56134,126.9804
안국역 5번출구 앞,운영중,서울특별시 종로구 율곡로 지하62 안국역 5번출구 앞,37.576240999999996,126.98616000000001
낙원상가 옆,운영중,서울특별시 종로구 삼일대로 428 낙원상가 옆,37.573357,126.98746499999999
탑골공원 앞,운영중,서울특별시 종로구 종로 99 탑골공원 앞,37.570396,126.98818999999999
청계2가 사거리 옆,운영중,서울특별시 종로구 청계천로 93 청계2가 사거리 옆,37.568344,126.98789199999999
청계천 한빛광장,운영중,서울특별시 중구 남대문로10길 33 삼각동 118,37.568165,126.984978
을지로2가 사거리 남측,운영중,서울특별시 중구 을지로 100 을지로2가 사거리 남측,37.56599,126.987793
종로3가역 2번출구 뒤,운영중,서울특별시 종로구 종로 지하129 종로3가역 2번출구 뒤,37.570599,126.99179099999999
종로3가역 15번출구 앞,운영중,서울특별시 종로구 종로 지하129 15번출구 앞,37.570198,126.991257
티마크 호텔 앞,운영중,서울특별시 중구 충무로 15 티마크호텔 앞,37.562618,126.99283600000001
창경궁 입구,운영중,서울특별시 종로구 창경궁로 185 창경궁 입구,37.578979,126.996475
세운스퀘어 앞,운영중,서울특별시 종로구 창경궁로 109 세운스퀘어 앞,37.570957,126.997124
종로4가 사거리,운영중,서울특별시 종로구 종로 185 종로4가 사거리,37.571068,126.99819199999999
혜화동 로터리,운영중,서울특별시 종로구 창경궁로 271-1 혜화동 로터리,37.585629,127.000679
혜화역 3번출구 뒤,운영중,서울특별시 종로구 대학로 지하120 혜화역 3번출구 뒤,37.58157,127.00178500000001
대학로 마로니에공원,운영중,서울특별시 종로구 대학로 104 대학로 마로니에공원,37.579784000000004,127.00253300000001
예일빌딩(율곡로) 앞,운영중,서울특별시 종로구 율곡로 238 예일빌딩(율곡로) 앞,37.575432,127.00498200000001
성균관대 E하우스 앞,운영중,서울특별시 종로구 율곡로 259 성균관대 E하우스 앞,37.574036,127.006721
서울보증보험본사 앞,운영중,서울특별시 종로구 김상옥로 29 서울보증보험본사 앞,37.573307,127.00071000000001
맥스타일 앞,운영중,서울특별시 중구 마장로 3 맥스타일,37.569183,127.00988000000001
동대문역사문화공원역 9번출구 앞,운영중,서울특별시 중구 장충단로 지하230 동대문역사문화공원역 9번출구 앞,37.565331,127.007843
독립문역 사거리,운영중,서울특별시 종로구 교북동 10-1 독립문역 사거리,37.572029,126.96078500000002
사직동주민센터,운영중,서울특별시 종로구 사직로9길 5 사직동주민센터,37.576332,126.96858999999999
군자역2번출구,운영중,서울특별시 광진구 능동로 313 군자역2번출구,37.557587,127.079697
광진구청 앞,운영중,서울특별시 광진구 자양로 131 광진구청 앞,37.539501,127.083
중곡역 1번출구,운영중,서울특별시 광진구 능동로 지하 417 중곡역 1번출구 앞,37.565659000000004,127.08429699999999
광진유진스웰,운영중,서울특별시 광진구 아차산로78길 7 광진유진스웰,37.550488,127.10895500000001
원일교회,운영중,서울특별시 광진구 아차산로 304 원일교회,37.538052,127.076599
신양초교앞 교차로,운영중,서울특별시 광진구 능동로 42 신양초교앞 교차로,37.535221,127.068398
영동대교 북단,운영중,서울특별시 광진구 자양동 203-22 영동대교 북단,37.537014,127.06109599999999
어린이회관,운영중,서울특별시 광진구 능동 465-7 어린이회관,37.545952,127.07800300000001
화양사거리,운영중,서울특별시 광진구 화양동 21-6 화양사거리,37.548221999999996,127.067879
세종사이버대학교,운영중,서울특별시 광진구 군자동 111-2 세종사이버대학교,37.553416999999996,127.073196
청운초교 앞 삼거리,운영중,서울특별시 종로구 청운동 108-22 청운초교 앞 삼거리,37.585079,126.970619
중곡SK아파트앞,운영중,서울특별시 광진구 용마산로32길 32 중곡SK아파트앞,37.568649,127.08625
응봉역 1번출구,운영중,서울특별시 성동구 고산자로 123 응봉동 3-10,37.55125,127.035103
상왕십리역 1번출구,운영중,서울특별시 성동구 하왕십리동 860-1 상왕십리역 1번출구,37.564609999999995,127.029198
왕십리교회옆,운영중,서울특별시 성동구 상왕십리동 350-1 왕십리교회옆,37.566261,127.023697
서울숲 관리사무소,운영중,서울특별시 성동구 성수동1가 678-1 서울숲 관리사무소,37.542815999999995,127.042084
구의아리수정수센터앞,운영중,서울특별시 광진구 광나루로 571 구의아리수정수센터앞,37.543704999999996,127.093246
용마사거리,운영중,서울특별시 광진구 능동로 373 용마사거리,37.562527,127.082275
용답역 1번 출구,운영중,서울특별시 성동구 용답길 86 용답역 1번 출구,37.562607,127.051308
중앙고입구 삼거리,운영중,서울특별시 종로구 창덕궁길 191 중앙고입구 삼거리,37.583416,126.98523700000001
광진경찰서,운영중,서울특별시 광진구 자양로 167 광진경찰서,37.542519,127.084084
현대홈타운 뒷길,운영중,서울특별시 광진구 아차산로69길 29 현대홈타운 뒷길,37.543427,127.09661899999999
건국대학교 과학관(이과대) 앞,운영중,서울특별시 광진구 능동로 120 건국대학교 과학관(이과대) 앞,37.541717999999996,127.08017
세종대학교,운영중,서울특별시 광진구 군자로 114 세종대학교,37.550236,127.07382199999999
금호스포츠센터앞,운영중,서울특별시 성동구 금호로 30 독서당 인문아카데미센터,37.546089,127.02507
왕십리 자이아파트,운영중,서울특별시 성동구 난계로 100 왕십리 자이아파트 103동 인근,37.56179,127.024391
광진정보도서관,운영중,서울특별시 광진구 아차산로78길 90 광진정보도서관,37.550598,127.11051200000001
어린이대공원정문,운영중,서울특별시 광진구 능동로 216 어린이대공원정문,37.549789000000004,127.075928
재동초교 앞 삼거리,운영중,서울특별시 종로구 재동 19 재동초교 앞 삼거리,37.579388,126.98494699999999
왕십리자이아파트 후문(삼거리),운영중,서울특별시 성동구 무학봉길 35 왕십리자이아파트 후문(삼거리),37.560146,127.02636000000001
논골사거리(금호도서관 입구),운영중,서울특별시 성동구 난계로 20 논골사거리(금호도서관 입구),37.554778999999996,127.024841
